id,production_run_id,workstation_id,product_id,unit_sequence,defect_type,defect_code,defect_description,severity,detected_timestamp,is_reworkable,was_reworked
1632,214,39,3,52,Electrical,ELC-9461,Wire harness damage,Moderate,2024-01-24 10:56:09,1,0
1633,214,46,1,252,Cosmetic,COS-9226,Stain,Critical,2024-01-24 08:53:53,0,0
1634,214,40,2,213,Fit/Finish,FIT-6518,Flush issue,Major,2024-01-24 07:09:34,0,0
1635,214,47,2,215,Fit/Finish,FIT-5882,Flush issue,Critical,2024-01-24 11:48:24,0,0
1636,214,37,2,293,Fluid Leak,LKG-7139,Coolant leak,Minor,2024-01-24 08:41:44,1,1
1637,215,41,1,210,Electrical,ELC-8730,Module not responding,Minor,2024-01-24 20:58:05,1,0
1638,215,44,1,79,Electrical,ELC-9046,Wire harness damage,Minor,2024-01-24 19:58:45,1,1
1639,215,46,1,262,Cosmetic,COS-9421,Scuff mark,Minor,2024-01-24 19:37:58,1,1
1640,215,46,2,135,Torque,TRQ-1912,Over-torque,Minor,2024-01-24 17:03:56,1,0
1641,215,41,1,116,Missing Part,MIS-6545,Clip not installed,Moderate,2024-01-24 19:20:26,0,0
1642,215,43,1,247,Missing Part,MIS-4672,Component missing,Minor,2024-01-24 17:24:08,1,1
1643,216,37,3,153,Fit/Finish,FIT-3994,Door sag,Minor,2024-01-25 02:18:44,1,1
1644,216,48,3,115,Cosmetic,COS-8731,Scuff mark,Minor,2024-01-24 22:48:50,1,1
1645,216,42,1,135,Cosmetic,COS-6793,Dent,Moderate,2024-01-25 00:47:11,1,1
1646,216,48,1,181,Electrical,ELC-7488,Wire harness damage,Moderate,2024-01-25 03:06:10,1,1
1647,217,3,2,271,Fit/Finish,FIT-9347,Gap too wide,Major,2024-01-25 06:20:51,1,1
1648,217,10,3,108,Weld Defect,WLD-4353,Crack in weld,Minor,2024-01-25 08:11:04,1,1
1649,217,3,1,262,Cosmetic,COS-5551,Stain,Minor,2024-01-25 08:19:39,1,1
1650,217,10,3,6,Fit/Finish,FIT-5139,Gap too wide,Moderate,2024-01-25 08:25:39,1,1
1651,217,5,2,108,Fit/Finish,FIT-7199,Flush issue,Moderate,2024-01-25 07:41:12,1,1
1652,217,11,1,280,Fit/Finish,FIT-8046,Panel misalignment,Minor,2024-01-25 06:53:09,1,1
1653,217,8,1,95,Weld Defect,WLD-2076,Weld spatter,Minor,2024-01-25 06:56:44,1,1
1654,218,9,2,187,Weld Defect,WLD-8084,Porosity,Minor,2024-01-25 16:08:16,1,1
1655,218,4,2,75,Fit/Finish,FIT-1728,Panel misalignment,Minor,2024-01-25 20:07:34,1,1
1656,218,11,1,12,Fit/Finish,FIT-9170,Door sag,Moderate,2024-01-25 16:59:33,0,0
1657,218,4,1,90,Cosmetic,COS-5959,Stain,Moderate,2024-01-25 20:21:07,0,0
1658,218,12,2,148,Cosmetic,COS-8066,Dent,Minor,2024-01-25 14:44:31,1,1
1659,218,4,1,111,Weld Defect,WLD-3627,Weld spatter,Minor,2024-01-25 14:53:06,1,1
1660,218,6,3,247,Fit/Finish,FIT-2023,Door sag,Minor,2024-01-25 17:34:10,1,1
1661,218,7,3,86,Cosmetic,COS-1751,Scratch,Moderate,2024-01-25 16:47:52,0,0
1662,218,8,1,146,Weld Defect,WLD-1174,Weld spatter,Minor,2024-01-25 17:52:45,1,1
1663,218,3,1,161,Weld Defect,WLD-7407,Porosity,Minor,2024-01-25 20:00:27,1,1
1664,218,3,2,2,Cosmetic,COS-2558,Scratch,Minor,2024-01-25 17:58:46,1,0
1665,219,5,3,59,Cosmetic,COS-6271,Scuff mark,Minor,2024-01-26 00:51:53,1,1
1666,219,11,1,247,Cosmetic,COS-2284,Scuff mark,Moderate,2024-01-26 03:33:08,1,1
1667,219,9,2,63,Cosmetic,COS-5954,Scratch,Minor,2024-01-26 04:08:44,1,1
1668,219,3,3,111,Fit/Finish,FIT-1147,Gap too wide,Moderate,2024-01-26 02:02:29,1,1
1669,219,11,2,286,Weld Defect,WLD-8589,Incomplete weld,Moderate,2024-01-26 04:26:28,1,1
1670,219,6,1,173,Fit/Finish,FIT-9028,Door sag,Minor,2024-01-25 22:33:59,1,1
1671,219,2,3,60,Fit/Finish,FIT-1151,Flush issue,Minor,2024-01-26 04:42:24,1,1
1672,220,21,2,251,Cosmetic,COS-3777,Dent,Moderate,2024-01-25 11:43:16,1,1
1673,220,20,3,188,Cosmetic,COS-9480,Dent,Minor,2024-01-25 08:06:22,1,1
1674,220,15,3,228,Paint Defect,PNT-5704,Dirt inclusion,Moderate,2024-01-25 11:27:06,1,1
1675,220,15,3,275,Paint Defect,PNT-5468,Color mismatch,Moderate,2024-01-25 09:24:19,0,0
1676,220,19,2,44,Cosmetic,COS-5930,Scratch,Moderate,2024-01-25 06:25:33,1,1
1677,220,18,2,60,Cosmetic,COS-8566,Scratch,Minor,2024-01-25 10:28:44,1,1
1678,220,13,1,98,Paint Defect,PNT-9501,Runs/sags,Minor,2024-01-25 11:15:14,1,1
1679,220,14,1,268,Cosmetic,COS-7649,Dent,Moderate,2024-01-25 09:50:05,1,1
1680,220,19,3,174,Paint Defect,PNT-2411,Dirt inclusion,Minor,2024-01-25 07:26:25,1,1
1681,220,20,3,19,Paint Defect,PNT-3210,Color mismatch,Minor,2024-01-25 10:02:47,1,1
1682,220,21,1,24,Paint Defect,PNT-6085,Overspray,Minor,2024-01-25 08:24:26,1,1
1683,221,15,1,175,Cosmetic,COS-8211,Stain,Moderate,2024-01-25 18:13:40,1,1
1684,221,16,1,221,Cosmetic,COS-1564,Stain,Minor,2024-01-25 15:55:35,1,1
1685,221,22,2,236,Paint Defect,PNT-5224,Runs/sags,Minor,2024-01-25 15:25:13,1,1
1686,221,13,1,211,Paint Defect,PNT-8619,Dirt inclusion,Minor,2024-01-25 14:19:21,1,1
1687,222,16,2,192,Paint Defect,PNT-5256,Orange peel,Major,2024-01-25 23:47:00,0,0
1688,222,19,3,274,Cosmetic,COS-2786,Scuff mark,Minor,2024-01-25 22:40:38,1,1
1689,222,19,1,36,Paint Defect,PNT-2567,Dirt inclusion,Minor,2024-01-26 03:53:03,1,1
1690,222,16,3,183,Paint Defect,PNT-5355,Runs/sags,Minor,2024-01-26 03:26:07,1,1
1691,222,15,1,28,Paint Defect,PNT-4831,Orange peel,Minor,2024-01-25 23:02:03,1,1
1692,222,16,2,224,Cosmetic,COS-4181,Scuff mark,Moderate,2024-01-26 03:01:24,1,1
1693,222,18,1,229,Cosmetic,COS-5637,Scuff mark,Moderate,2024-01-26 04:26:54,1,1
1694,222,13,2,17,Paint Defect,PNT-4099,Color mismatch,Minor,2024-01-25 22:38:43,1,0
1695,222,22,1,157,Cosmetic,COS-1732,Dent,Moderate,2024-01-26 01:33:12,1,1
1696,222,17,1,68,Cosmetic,COS-4937,Scratch,Minor,2024-01-26 03:18:14,1,1
1697,223,31,2,231,Fit/Finish,FIT-4366,Panel misalignment,Moderate,2024-01-25 09:24:18,1,1
1698,223,27,2,1,Cosmetic,COS-8444,Scratch,Minor,2024-01-25 10:36:57,1,1
1699,223,34,1,269,Missing Part,MIS-7402,Fastener missing,Major,2024-01-25 07:05:46,0,0
1700,223,25,3,302,Fit/Finish,FIT-5082,Panel misalignment,Major,2024-01-25 10:54:07,1,0
1701,223,30,1,341,Fit/Finish,FIT-2664,Panel misalignment,Minor,2024-01-25 11:30:32,1,1
1702,223,36,2,98,Torque,TRQ-1637,Under-torque,Moderate,2024-01-25 06:45:26,1,1
1703,223,27,2,278,Cosmetic,COS-7671,Scuff mark,Minor,2024-01-25 11:03:27,1,1
1704,223,32,3,36,Electrical,ELC-7733,Wire harness damage,Minor,2024-01-25 12:57:18,1,0
1705,223,24,2,123,Cosmetic,COS-4410,Scratch,Moderate,2024-01-25 08:23:13,1,1
1706,223,31,3,335,Torque,TRQ-3748,Over-torque,Moderate,2024-01-25 09:42:56,0,0
1707,224,29,1,219,Fit/Finish,FIT-3069,Flush issue,Minor,2024-01-25 18:05:32,0,0
1708,224,23,2,133,Cosmetic,COS-4032,Scratch,Moderate,2024-01-25 19:22:36,0,0
1709,224,33,1,240,Fit/Finish,FIT-5594,Door sag,Moderate,2024-01-25 17:20:28,1,0
1710,224,35,3,158,Fit/Finish,FIT-1111,Flush issue,Moderate,2024-01-25 19:28:10,1,1
1711,224,25,3,174,Fit/Finish,FIT-1939,Flush issue,Major,2024-01-25 14:28:32,1,0
1712,224,30,3,81,Fit/Finish,FIT-5497,Gap too wide,Minor,2024-01-25 16:58:08,1,1
1713,224,26,2,82,Electrical,ELC-3384,Module not responding,Critical,2024-01-25 14:07:53,0,0
1714,224,36,1,147,Torque,TRQ-3749,Cross-threaded,Minor,2024-01-25 14:16:17,1,1
1715,224,26,1,53,Missing Part,MIS-6202,Clip not installed,Minor,2024-01-25 19:18:36,0,0
1716,224,27,1,185,Cosmetic,COS-1410,Dent,Minor,2024-01-25 15:22:33,1,1
1717,225,34,2,57,Fit/Finish,FIT-1076,Flush issue,Major,2024-01-25 23:22:57,1,1
1718,225,32,1,221,Missing Part,MIS-5924,Component missing,Major,2024-01-26 03:13:03,1,1
1719,225,28,3,136,Electrical,ELC-6732,Wire harness damage,Moderate,2024-01-26 03:41:54,1,0
1720,225,25,2,57,Torque,TRQ-5362,Under-torque,Minor,2024-01-26 01:43:06,1,1
1721,225,33,2,24,Torque,TRQ-6284,Cross-threaded,Minor,2024-01-26 03:52:54,1,0
1722,225,31,3,185,Electrical,ELC-8837,Connector fault,Minor,2024-01-25 23:55:46,1,1
1723,225,25,2,351,Missing Part,MIS-5227,Clip not installed,Minor,2024-01-26 00:53:46,1,1
1724,225,35,1,242,Torque,TRQ-7060,Under-torque,Minor,2024-01-26 02:44:54,1,1
1725,225,26,1,192,Missing Part,MIS-9541,Component missing,Minor,2024-01-25 22:30:12,1,1
1726,226,47,2,104,Cosmetic,COS-8363,Stain,Moderate,2024-01-25 06:50:22,0,0
1727,226,43,3,65,Fit/Finish,FIT-8315,Flush issue,Minor,2024-01-25 09:32:06,1,0
1728,226,46,1,74,Missing Part,MIS-8778,Component missing,Minor,2024-01-25 12:20:02,1,1
1729,226,41,3,191,Cosmetic,COS-7617,Scuff mark,Minor,2024-01-25 07:02:06,1,1
1730,227,45,1,164,Electrical,ELC-2646,Wire harness damage,Major,2024-01-25 16:39:12,0,0
1731,227,46,2,306,Cosmetic,COS-8003,Scuff mark,Minor,2024-01-25 15:22:17,1,1
1732,227,47,2,9,Torque,TRQ-5948,Over-torque,Moderate,2024-01-25 17:36:07,1,1
1733,227,38,3,249,Cosmetic,COS-9170,Dent,Minor,2024-01-25 17:51:09,1,0
1734,227,44,2,86,Electrical,ELC-6562,Module not responding,Minor,2024-01-25 14:58:32,1,0
1735,227,44,1,148,Cosmetic,COS-4942,Stain,Minor,2024-01-25 20:04:24,1,1
1736,227,49,2,6,Electrical,ELC-3294,Module not responding,Major,2024-01-25 20:46:27,1,0
1737,227,40,1,67,Cosmetic,COS-4539,Dent,Minor,2024-01-25 17:51:38,1,1
1738,227,43,1,270,Torque,TRQ-6038,Over-torque,Minor,2024-01-25 20:14:42,1,1
1739,228,45,2,108,Missing Part,MIS-8938,Fastener missing,Minor,2024-01-26 04:29:34,1,1
1740,228,42,3,212,Fluid Leak,LKG-5298,Oil leak,Moderate,2024-01-25 23:20:16,0,0
1741,228,42,1,201,Fluid Leak,LKG-4808,Fuel system leak,Moderate,2024-01-25 22:33:29,0,0
1742,228,43,1,243,Fit/Finish,FIT-6605,Gap too wide,Critical,2024-01-26 04:24:06,1,1
1743,228,42,2,112,Electrical,ELC-7760,Module not responding,Moderate,2024-01-26 01:36:31,1,1
1744,229,11,1,50,Fit/Finish,FIT-9341,Panel misalignment,Moderate,2024-01-26 08:36:47,1,0
1745,229,3,1,284,Fit/Finish,FIT-5091,Gap too wide,Major,2024-01-26 11:52:17,0,0
1746,229,2,2,150,Weld Defect,WLD-7628,Crack in weld,Minor,2024-01-26 06:50:25,1,1
1747,229,1,3,58,Fit/Finish,FIT-1951,Panel misalignment,Minor,2024-01-26 09:26:41,1,1
1748,229,6,1,135,Cosmetic,COS-2784,Stain,Moderate,2024-01-26 07:06:42,1,1
1749,229,5,1,173,Weld Defect,WLD-2215,Incomplete weld,Moderate,2024-01-26 06:30:35,1,1
1750,230,11,2,85,Cosmetic,COS-9389,Scratch,Minor,2024-01-26 16:27:38,1,1
1751,230,8,2,273,Cosmetic,COS-7992,Scuff mark,Moderate,2024-01-26 15:50:19,1,1
1752,230,10,2,3,Weld Defect,WLD-3200,Crack in weld,Moderate,2024-01-26 17:13:51,1,1
1753,230,5,2,65,Fit/Finish,FIT-3821,Door sag,Minor,2024-01-26 14:48:41,1,1
1754,231,1,3,149,Fit/Finish,FIT-5207,Panel misalignment,Moderate,2024-01-27 00:44:40,1,1
1755,231,10,1,14,Weld Defect,WLD-6929,Incomplete weld,Moderate,2024-01-26 23:02:29,1,0
1756,231,4,1,193,Fit/Finish,FIT-6347,Panel misalignment,Minor,2024-01-27 03:56:37,1,1
1757,231,6,1,75,Cosmetic,COS-3153,Scuff mark,Moderate,2024-01-27 04:25:50,1,0
1758,231,11,3,103,Fit/Finish,FIT-4718,Panel misalignment,Moderate,2024-01-27 00:24:38,1,1
1759,231,12,2,242,Cosmetic,COS-9032,Dent,Minor,2024-01-27 02:39:47,0,0
1760,231,7,3,157,Fit/Finish,FIT-8967,Flush issue,Moderate,2024-01-26 22:45:15,0,0
1761,231,4,2,47,Weld Defect,WLD-2814,Incomplete weld,Major,2024-01-27 01:21:45,1,1
1762,231,10,1,66,Weld Defect,WLD-1983,Incomplete weld,Moderate,2024-01-27 04:22:08,1,1
1763,231,4,3,273,Weld Defect,WLD-9981,Porosity,Minor,2024-01-27 02:13:26,1,1
1764,232,16,2,29,Paint Defect,PNT-2371,Runs/sags,Minor,2024-01-26 10:10:13,1,1
1765,232,13,1,85,Paint Defect,PNT-7403,Runs/sags,Minor,2024-01-26 12:34:16,1,1
1766,232,14,2,36,Cosmetic,COS-6995,Scuff mark,Minor,2024-01-26 08:57:07,1,1
1767,232,16,2,112,Paint Defect,PNT-3810,Dirt inclusion,Moderate,2024-01-26 08:48:44,1,0
1768,233,22,3,255,Cosmetic,COS-5201,Stain,Minor,2024-01-26 17:06:04,1,0
1769,233,21,1,34,Cosmetic,COS-8469,Dent,Minor,2024-01-26 17:17:28,1,1
1770,233,14,1,105,Cosmetic,COS-6123,Stain,Minor,2024-01-26 14:08:21,1,1
1771,233,20,1,216,Cosmetic,COS-7344,Stain,Moderate,2024-01-26 14:08:22,1,1
1772,233,16,3,50,Paint Defect,PNT-7440,Orange peel,Minor,2024-01-26 15:51:15,1,1
1773,233,13,2,40,Paint Defect,PNT-8408,Overspray,Moderate,2024-01-26 20:47:05,1,1
1774,233,17,1,124,Paint Defect,PNT-6535,Dirt inclusion,Major,2024-01-26 16:23:27,0,0
1775,234,16,3,158,Paint Defect,PNT-2199,Orange peel,Moderate,2024-01-27 02:11:09,0,0
1776,234,14,3,269,Paint Defect,PNT-6064,Overspray,Minor,2024-01-26 23:50:51,0,0
1777,234,13,2,98,Paint Defect,PNT-8731,Color mismatch,Critical,2024-01-27 00:45:56,0,0
1778,234,13,2,261,Paint Defect,PNT-4335,Dirt inclusion,Critical,2024-01-27 03:28:17,0,0
1779,234,16,3,29,Paint Defect,PNT-8005,Color mismatch,Minor,2024-01-26 23:38:17,1,1
1780,234,16,1,187,Cosmetic,COS-8356,Stain,Minor,2024-01-27 01:58:22,1,1
1781,234,13,3,151,Cosmetic,COS-9007,Scratch,Minor,2024-01-26 23:32:34,1,1
1782,234,16,2,18,Cosmetic,COS-8684,Scuff mark,Moderate,2024-01-26 23:11:57,1,1
1783,234,19,2,254,Cosmetic,COS-9601,Scuff mark,Minor,2024-01-27 02:24:20,1,1
1784,234,22,1,212,Paint Defect,PNT-9542,Color mismatch,Major,2024-01-26 22:10:22,1,1
1785,234,15,1,142,Cosmetic,COS-1694,Stain,Moderate,2024-01-26 22:35:17,1,1
1786,234,13,1,205,Paint Defect,PNT-7058,Orange peel,Minor,2024-01-27 04:58:34,1,1
1787,235,32,3,210,Cosmetic,COS-2392,Scratch,Minor,2024-01-26 12:53:28,1,0
1788,235,29,2,233,Torque,TRQ-1781,Under-torque,Major,2024-01-26 07:33:24,1,1
1789,235,24,1,34,Torque,TRQ-5042,Over-torque,Minor,2024-01-26 08:44:00,1,1
1790,235,29,1,298,Missing Part,MIS-9793,Component missing,Moderate,2024-01-26 07:51:52,1,1
1791,235,34,1,263,Missing Part,MIS-1481,Clip not installed,Moderate,2024-01-26 11:15:10,1,1
1792,235,28,1,159,Electrical,ELC-9601,Connector fault,Minor,2024-01-26 07:40:57,1,1
1793,236,27,3,126,Fit/Finish,FIT-7883,Flush issue,Major,2024-01-26 20:32:47,0,0
1794,236,26,1,128,Fit/Finish,FIT-8115,Panel misalignment,Moderate,2024-01-26 14:38:48,1,1
1795,236,31,2,110,Fit/Finish,FIT-4220,Gap too wide,Minor,2024-01-26 19:56:11,1,1
1796,236,25,1,143,Cosmetic,COS-3287,Stain,Major,2024-01-26 14:49:03,0,0
1797,236,34,2,203,Torque,TRQ-8886,Cross-threaded,Major,2024-01-26 14:47:00,0,0
1798,236,34,3,260,Cosmetic,COS-8866,Dent,Minor,2024-01-26 20:11:01,1,1
1799,237,31,2,134,Torque,TRQ-9578,Over-torque,Minor,2024-01-27 01:01:09,1,1
1800,237,25,2,109,Fit/Finish,FIT-8993,Panel misalignment,Moderate,2024-01-27 00:17:07,1,1
1801,237,36,1,147,Missing Part,MIS-9020,Clip not installed,Major,2024-01-27 02:26:12,1,1
1802,237,25,2,216,Torque,TRQ-1506,Cross-threaded,Minor,2024-01-27 02:39:34,1,1
1803,237,32,3,61,Electrical,ELC-4765,Connector fault,Moderate,2024-01-27 01:38:30,1,1
1804,237,31,1,44,Cosmetic,COS-8597,Stain,Critical,2024-01-27 01:29:35,1,0
1805,237,24,1,153,Torque,TRQ-2951,Over-torque,Minor,2024-01-27 00:06:15,1,0
1806,237,29,3,90,Torque,TRQ-3552,Over-torque,Major,2024-01-27 01:46:10,1,1
1807,237,23,2,168,Fit/Finish,FIT-1077,Gap too wide,Minor,2024-01-27 04:18:49,1,1
1808,238,49,3,115,Missing Part,MIS-1192,Component missing,Minor,2024-01-26 12:06:59,1,1
1809,238,41,2,218,Fluid Leak,LKG-6611,Fuel system leak,Minor,2024-01-26 10:22:42,1,1
1810,238,49,3,174,Fluid Leak,LKG-8795,Fuel system leak,Moderate,2024-01-26 06:05:22,1,0
1811,238,44,2,145,Missing Part,MIS-6495,Clip not installed,Minor,2024-01-26 11:10:34,1,1
1812,238,47,1,188,Electrical,ELC-3216,Module not responding,Minor,2024-01-26 11:27:23,1,1
1813,238,45,2,270,Torque,TRQ-9745,Cross-threaded,Minor,2024-01-26 06:54:49,1,1
1814,238,40,2,160,Cosmetic,COS-6346,Dent,Major,2024-01-26 09:01:24,1,1
1815,238,38,2,248,Torque,TRQ-7528,Under-torque,Critical,2024-01-26 11:44:00,0,0
1816,238,42,1,165,Missing Part,MIS-7469,Clip not installed,Minor,2024-01-26 11:35:03,1,1
1817,238,38,1,239,Fluid Leak,LKG-3844,Fuel system leak,Minor,2024-01-26 12:57:23,1,0
1818,238,43,2,166,Cosmetic,COS-7783,Stain,Minor,2024-01-26 10:10:31,1,0
1819,239,41,3,205,Cosmetic,COS-9527,Dent,Moderate,2024-01-26 19:21:03,1,1
1820,239,39,1,56,Missing Part,MIS-7902,Component missing,Moderate,2024-01-26 17:34:43,1,1
1821,239,45,1,64,Missing Part,MIS-9123,Clip not installed,Major,2024-01-26 20:10:10,0,0
1822,239,41,3,79,Electrical,ELC-1341,Wire harness damage,Minor,2024-01-26 18:16:35,1,1
1823,239,39,2,104,Cosmetic,COS-3541,Scuff mark,Moderate,2024-01-26 20:35:53,1,0
1824,239,43,1,198,Fluid Leak,LKG-5314,Oil leak,Critical,2024-01-26 19:21:54,0,0
1825,239,45,2,71,Missing Part,MIS-3718,Fastener missing,Minor,2024-01-26 18:44:01,1,1
1826,239,42,1,94,Torque,TRQ-9521,Over-torque,Moderate,2024-01-26 15:31:44,1,0
1827,239,49,1,40,Torque,TRQ-8737,Cross-threaded,Moderate,2024-01-26 17:38:35,0,0
1828,239,43,3,119,Electrical,ELC-7233,Connector fault,Minor,2024-01-26 16:06:00,1,0
1829,239,39,3,299,Fit/Finish,FIT-7324,Flush issue,Moderate,2024-01-26 17:37:05,1,1
1830,239,39,1,10,Missing Part,MIS-3182,Component missing,Minor,2024-01-26 19:42:53,1,1
1831,240,49,1,268,Cosmetic,COS-9167,Dent,Minor,2024-01-26 23:27:50,1,1
1832,240,41,2,198,Fluid Leak,LKG-3220,Coolant leak,Major,2024-01-27 00:28:14,0,0
1833,240,48,1,213,Electrical,ELC-3535,Wire harness damage,Moderate,2024-01-27 00:14:59,1,1
1834,240,42,2,34,Torque,TRQ-9111,Under-torque,Minor,2024-01-27 03:40:01,1,1
1835,240,37,1,252,Cosmetic,COS-2036,Scuff mark,Major,2024-01-27 02:17:37,0,0
1836,240,41,3,69,Cosmetic,COS-7206,Scuff mark,Minor,2024-01-26 23:45:43,1,1
1837,240,47,3,160,Fluid Leak,LKG-8182,Coolant leak,Moderate,2024-01-27 00:47:36,1,1
1838,240,47,1,109,Fit/Finish,FIT-8821,Flush issue,Moderate,2024-01-27 03:42:36,1,1
1839,240,48,3,275,Fit/Finish,FIT-9388,Door sag,Major,2024-01-27 04:04:51,0,0
1840,241,9,1,183,Cosmetic,COS-4531,Stain,Minor,2024-01-29 08:41:33,1,1
1841,241,4,3,19,Weld Defect,WLD-5381,Incomplete weld,Minor,2024-01-29 09:35:42,1,1
1842,241,7,3,114,Weld Defect,WLD-5336,Porosity,Moderate,2024-01-29 07:08:44,0,0
1843,241,3,3,310,Fit/Finish,FIT-2179,Panel misalignment,Minor,2024-01-29 08:56:05,1,1
1844,241,12,3,44,Cosmetic,COS-5718,Dent,Minor,2024-01-29 07:26:24,1,1
1845,241,7,1,288,Cosmetic,COS-3704,Stain,Minor,2024-01-29 07:57:51,1,1
1846,241,8,2,26,Fit/Finish,FIT-1347,Gap too wide,Moderate,2024-01-29 12:56:54,1,1
1847,241,1,1,163,Cosmetic,COS-6979,Scuff mark,Minor,2024-01-29 09:16:38,1,1
1848,242,2,1,196,Fit/Finish,FIT-2006,Panel misalignment,Moderate,2024-01-29 16:58:46,1,0
1849,242,1,3,47,Fit/Finish,FIT-2784,Door sag,Major,2024-01-29 14:17:49,1,1
1850,242,1,3,11,Weld Defect,WLD-9531,Crack in weld,Minor,2024-01-29 16:18:59,1,1
1851,242,5,1,50,Fit/Finish,FIT-9035,Flush issue,Major,2024-01-29 19:15:24,0,0
1852,242,12,2,51,Cosmetic,COS-1567,Dent,Moderate,2024-01-29 19:38:26,0,0
1853,242,6,2,114,Fit/Finish,FIT-7009,Gap too wide,Major,2024-01-29 20:02:39,1,1
1854,242,1,2,240,Cosmetic,COS-3380,Dent,Moderate,2024-01-29 16:25:15,0,0
1855,242,1,3,36,Fit/Finish,FIT-3969,Gap too wide,Minor,2024-01-29 19:01:37,0,0
1856,242,10,3,133,Weld Defect,WLD-4041,Incomplete weld,Moderate,2024-01-29 19:40:36,1,1
1857,243,5,2,65,Fit/Finish,FIT-8653,Panel misalignment,Minor,2024-01-29 22:37:53,1,1
1858,243,2,3,149,Weld Defect,WLD-2282,Crack in weld,Minor,2024-01-30 03:07:14,1,1
1859,243,3,3,179,Fit/Finish,FIT-8638,Panel misalignment,Minor,2024-01-29 22:07:01,1,1
1860,243,2,3,240,Fit/Finish,FIT-3965,Gap too wide,Critical,2024-01-30 02:24:13,1,1
1861,243,3,3,298,Fit/Finish,FIT-8461,Flush issue,Minor,2024-01-29 22:17:17,1,1
1862,243,1,3,69,Fit/Finish,FIT-1335,Flush issue,Minor,2024-01-30 00:09:05,1,1
1863,243,9,3,53,Cosmetic,COS-1838,Scuff mark,Minor,2024-01-30 01:31:56,1,1
1864,243,9,1,108,Cosmetic,COS-3134,Scratch,Moderate,2024-01-30 00:26:08,1,1
1865,243,8,1,210,Fit/Finish,FIT-1082,Door sag,Major,2024-01-29 22:34:17,0,0
1866,243,9,2,110,Weld Defect,WLD-9692,Incomplete weld,Minor,2024-01-30 02:37:02,1,1
1867,243,5,3,208,Cosmetic,COS-2791,Scuff mark,Minor,2024-01-30 02:58:45,1,1
1868,243,8,2,257,Cosmetic,COS-5821,Scratch,Minor,2024-01-30 01:48:23,1,1
1869,244,19,3,227,Cosmetic,COS-5154,Scratch,Minor,2024-01-29 07:20:56,1,1
1870,244,19,3,54,Cosmetic,COS-8188,Stain,Major,2024-01-29 07:36:31,0,0
1871,244,22,3,83,Cosmetic,COS-4630,Dent,Critical,2024-01-29 09:24:33,0,0
1872,244,14,2,282,Paint Defect,PNT-6905,Orange peel,Minor,2024-01-29 11:03:37,1,1
1873,244,13,3,241,Paint Defect,PNT-9009,Runs/sags,Major,2024-01-29 06:13:54,1,1
1874,244,16,3,220,Cosmetic,COS-7467,Scratch,Minor,2024-01-29 08:07:07,1,1
1875,244,21,1,245,Paint Defect,PNT-5663,Color mismatch,Moderate,2024-01-29 06:20:30,1,1
1876,244,16,3,213,Cosmetic,COS-2545,Scuff mark,Moderate,2024-01-29 09:42:10,1,1
1877,244,14,2,283,Cosmetic,COS-9286,Dent,Minor,2024-01-29 07:36:33,1,1
1878,244,22,3,151,Paint Defect,PNT-7565,Color mismatch,Moderate,2024-01-29 10:14:36,1,1
1879,244,20,1,252,Cosmetic,COS-6495,Scuff mark,Moderate,2024-01-29 10:52:11,0,0
1880,245,21,2,144,Cosmetic,COS-1352,Scratch,Moderate,2024-01-29 14:00:08,1,1
1881,245,17,3,228,Paint Defect,PNT-3391,Runs/sags,Moderate,2024-01-29 14:05:58,0,0
1882,245,14,1,227,Paint Defect,PNT-5528,Dirt inclusion,Moderate,2024-01-29 16:08:12,1,1
1883,245,14,3,30,Cosmetic,COS-1388,Dent,Moderate,2024-01-29 17:10:16,1,1
1884,245,22,3,2,Cosmetic,COS-2068,Stain,Minor,2024-01-29 20:18:00,1,1
1885,245,14,2,167,Paint Defect,PNT-4574,Orange peel,Minor,2024-01-29 14:47:09,1,1
1886,245,20,2,292,Paint Defect,PNT-2674,Orange peel,Moderate,2024-01-29 18:02:13,0,0
1887,245,19,2,240,Paint Defect,PNT-7056,Color mismatch,Minor,2024-01-29 16:17:45,1,1
1888,245,13,3,242,Cosmetic,COS-5559,Dent,Minor,2024-01-29 16:53:44,1,1
1889,246,20,3,107,Cosmetic,COS-2957,Scratch,Minor,2024-01-30 04:30:26,1,1
1890,246,22,1,116,Paint Defect,PNT-6665,Runs/sags,Minor,2024-01-30 04:22:40,1,0
1891,246,20,3,178,Paint Defect,PNT-7489,Color mismatch,Major,2024-01-29 23:27:49,1,1
1892,246,18,3,128,Paint Defect,PNT-6360,Runs/sags,Minor,2024-01-30 04:51:41,1,1
1893,246,17,3,115,Cosmetic,COS-3116,Scratch,Minor,2024-01-30 00:51:45,1,1
1894,247,33,2,74,Electrical,ELC-9937,Connector fault,Major,2024-01-29 06:42:41,0,0
1895,247,27,3,231,Missing Part,MIS-3442,Fastener missing,Minor,2024-01-29 09:41:11,1,1
1896,247,25,2,73,Fit/Finish,FIT-9125,Flush issue,Major,2024-01-29 12:40:18,1,1
1897,247,23,2,39,Fit/Finish,FIT-1383,Flush issue,Critical,2024-01-29 08:25:26,0,0
1898,247,25,2,4,Fit/Finish,FIT-2740,Gap too wide,Minor,2024-01-29 07:21:56,1,1
1899,247,34,2,93,Missing Part,MIS-9328,Fastener missing,Moderate,2024-01-29 09:08:48,1,0
